SubjectID,LabVisit,File,DateTime,TrialID,ActivityClass,Axis1,Axis2,Axis3
1000,1,1000_V1R3XP_4,1/27/2011 15:44:32.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:33.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:34.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:35.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:36.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:37.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:38.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:39.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:40.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:41.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:42.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:43.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:44.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:45.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:46.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:47.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:48.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:49.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:50.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:51.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:52.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:53.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:54.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:55.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:56.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:57.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:58.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:44:59.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:00.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:01.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:02.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:03.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:04.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:05.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:06.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:07.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:08.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:09.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:10.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:11.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:12.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:13.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:14.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:15.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:16.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:17.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:18.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:19.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:20.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:21.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:22.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:23.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:24.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:25.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:26.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:27.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:28.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:29.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:30.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:31.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:32.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:33.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:34.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:35.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:36.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:37.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:38.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:39.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:40.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:41.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:42.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:43.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:44.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:45.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:46.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:47.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:48.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:49.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:50.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:51.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:52.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:53.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:54.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:55.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:56.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:57.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:58.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:45:59.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:00.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:01.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:02.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:03.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:04.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:05.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:06.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:07.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:08.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:09.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:10.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:11.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:12.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:13.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:14.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:15.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:16.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:17.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:18.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:19.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:20.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:21.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:22.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:23.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:24.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:25.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:26.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:27.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:28.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:29.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:30.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:31.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:32.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:33.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:34.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:35.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:36.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:37.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:38.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:39.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:40.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:41.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:42.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:43.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:44.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:45.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:46.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:47.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:48.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:49.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:50.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:51.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:52.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:53.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:54.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:55.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:56.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:57.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:58.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:46:59.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:00.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:01.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:02.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:03.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:04.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:05.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:06.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:07.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:08.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:09.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:10.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:11.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:12.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:13.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:14.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:15.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:16.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:17.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:18.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:19.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:20.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:21.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:22.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:23.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:24.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:25.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:26.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:27.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:28.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:29.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:30.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:31.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:32.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:33.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:34.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:35.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:36.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:37.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:38.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:39.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:40.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:41.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:42.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:43.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:44.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:45.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:46.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:47.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:48.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:49.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:50.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:51.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:52.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:53.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:54.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:55.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:56.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:57.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:58.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:47:59.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:00.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:01.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:02.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:03.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:04.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:05.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:06.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:07.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:08.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:09.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:10.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:11.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:12.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:13.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:14.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:15.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:16.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:17.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:18.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:19.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:20.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:21.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:22.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:23.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:24.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:25.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:26.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:27.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:28.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:29.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:30.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:31.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:32.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:33.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:34.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:35.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:36.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:37.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:38.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:39.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:40.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:41.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:42.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:43.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:44.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:45.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:46.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:47.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:48.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:49.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:50.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:51.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:52.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:53.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:54.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:55.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:56.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:57.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:58.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:48:59.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:00.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:01.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:02.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:03.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:04.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:05.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:06.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:07.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:08.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:09.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:10.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:11.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:12.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:13.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:14.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:15.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:16.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:17.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:18.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:19.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:20.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:21.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:22.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:23.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:24.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:25.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:26.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:27.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:28.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:29.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:30.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:31.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:32.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:33.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:34.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:35.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:36.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:37.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:38.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:39.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:40.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:41.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:42.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:43.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:44.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:45.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:46.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:47.000,0,unknown,0,0,0
1000,1,1000_V1R3XP_4,1/27/2011 15:49:48.000,0,unknown,0,0,0
